status,protocol_id,method,subject_id,generator_seed,classifier_seed,selected_epoch,validation_misclass,test_misclass,n_real_train_trials,n_synthetic_train_trials,n_valid_trials,n_test_trials,n_channels,n_times,train_data_type,split_file,train_data_file,runtime_seconds,notes,error
success,vae_repo_90_10_seed42,gaussian_cct_add_50pct_synth,5,1,0,58,0.2068965517241379,0.7222222222222222,259,131,29,288,22,1000,real_plus_synthetic_gaussian_cct,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S05_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/gaussian/gaussian_class_channel_time/S05_generator-seed1.npz,79.41077832132578,Additive augmentation with Gaussian class-channel-time synthetic EEG; all 259 real training trials retained; 131 synthetic trials added; synthetic amount=50% relative to original real training size; final training size=390; final synthetic composition=33.59%; synthetic subset class-stratified and nested; validation and official test sets remain entirely real.,
success,vae_repo_90_10_seed42,gaussian_cct_add_50pct_synth,5,1,1,116,0.24137931034482762,0.6354166666666667,259,131,29,288,22,1000,real_plus_synthetic_gaussian_cct,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S05_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/gaussian/gaussian_class_channel_time/S05_generator-seed1.npz,108.03427673131227,Additive augmentation with Gaussian class-channel-time synthetic EEG; all 259 real training trials retained; 131 synthetic trials added; synthetic amount=50% relative to original real training size; final training size=390; final synthetic composition=33.59%; synthetic subset class-stratified and nested; validation and official test sets remain entirely real.,
success,vae_repo_90_10_seed42,gaussian_cct_add_50pct_synth,5,1,2,85,0.24137931034482762,0.7222222222222222,259,131,29,288,22,1000,real_plus_synthetic_gaussian_cct,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S05_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/gaussian/gaussian_class_channel_time/S05_generator-seed1.npz,79.86325968801975,Additive augmentation with Gaussian class-channel-time synthetic EEG; all 259 real training trials retained; 131 synthetic trials added; synthetic amount=50% relative to original real training size; final training size=390; final synthetic composition=33.59%; synthetic subset class-stratified and nested; validation and official test sets remain entirely real.,
success,vae_repo_90_10_seed42,gaussian_cct_add_75pct_synth,5,1,0,65,0.31034482758620685,0.71875,259,194,29,288,22,1000,real_plus_synthetic_gaussian_cct,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S05_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/gaussian/gaussian_class_channel_time/S05_generator-seed1.npz,83.59119172766805,Additive augmentation with Gaussian class-channel-time synthetic EEG; all 259 real training trials retained; 194 synthetic trials added; synthetic amount=75% relative to original real training size; final training size=453; final synthetic composition=42.83%; synthetic subset class-stratified and nested; validation and official test sets remain entirely real.,
success,vae_repo_90_10_seed42,gaussian_cct_add_75pct_synth,5,1,1,93,0.27586206896551724,0.7152777777777778,259,194,29,288,22,1000,real_plus_synthetic_gaussian_cct,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S05_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/gaussian/gaussian_class_channel_time/S05_generator-seed1.npz,114.48775109276175,Additive augmentation with Gaussian class-channel-time synthetic EEG; all 259 real training trials retained; 194 synthetic trials added; synthetic amount=75% relative to original real training size; final training size=453; final synthetic composition=42.83%; synthetic subset class-stratified and nested; validation and official test sets remain entirely real.,
success,vae_repo_90_10_seed42,gaussian_cct_add_75pct_synth,5,1,2,46,0.2068965517241379,0.7430555555555556,259,194,29,288,22,1000,real_plus_synthetic_gaussian_cct,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S05_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/gaussian/gaussian_class_channel_time/S05_generator-seed1.npz,89.73563269898295,Additive augmentation with Gaussian class-channel-time synthetic EEG; all 259 real training trials retained; 194 synthetic trials added; synthetic amount=75% relative to original real training size; final training size=453; final synthetic composition=42.83%; synthetic subset class-stratified and nested; validation and official test sets remain entirely real.,
success,vae_repo_90_10_seed42,gaussian_cct_add_100pct_synth,5,1,0,61,0.31034482758620685,0.7430555555555556,259,259,29,288,22,1000,real_plus_synthetic_gaussian_cct,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S05_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/gaussian/gaussian_class_channel_time/S05_generator-seed1.npz,97.3500944711268,Additive augmentation with Gaussian class-channel-time synthetic EEG; all 259 real training trials retained; 259 synthetic trials added; synthetic amount=100% relative to original real training size; final training size=518; final synthetic composition=50.00%; synthetic subset class-stratified and nested; validation and official test sets remain entirely real.,
success,vae_repo_90_10_seed42,gaussian_cct_add_100pct_synth,5,1,1,79,0.27586206896551724,0.7465277777777778,259,259,29,288,22,1000,real_plus_synthetic_gaussian_cct,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S05_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/gaussian/gaussian_class_channel_time/S05_generator-seed1.npz,114.98962664604187,Additive augmentation with Gaussian class-channel-time synthetic EEG; all 259 real training trials retained; 259 synthetic trials added; synthetic amount=100% relative to original real training size; final training size=518; final synthetic composition=50.00%; synthetic subset class-stratified and nested; validation and official test sets remain entirely real.,
success,vae_repo_90_10_seed42,gaussian_cct_add_100pct_synth,5,1,2,86,0.27586206896551724,0.7326388888888888,259,259,29,288,22,1000,real_plus_synthetic_gaussian_cct,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S05_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/gaussian/gaussian_class_channel_time/S05_generator-seed1.npz,128.10823783278465,Additive augmentation with Gaussian class-channel-time synthetic EEG; all 259 real training trials retained; 259 synthetic trials added; synthetic amount=100% relative to original real training size; final training size=518; final synthetic composition=50.00%; synthetic subset class-stratified and nested; validation and official test sets remain entirely real.,
success,vae_repo_90_10_seed42,gaussian_cct_add_25pct_synth,5,2,0,34,0.24137931034482762,0.7430555555555556,259,65,29,288,22,1000,real_plus_synthetic_gaussian_cct,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S05_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/gaussian/gaussian_class_channel_time/S05_generator-seed2.npz,49.67847236990929,Additive augmentation with Gaussian class-channel-time synthetic EEG; all 259 real training trials retained; 65 synthetic trials added; synthetic amount=25% relative to original real training size; final training size=324; final synthetic composition=20.06%; synthetic subset class-stratified and nested; validation and official test sets remain entirely real.,
success,vae_repo_90_10_seed42,gaussian_cct_add_25pct_synth,5,2,1,101,0.1724137931034483,0.5104166666666667,259,65,29,288,22,1000,real_plus_synthetic_gaussian_cct,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S05_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/gaussian/gaussian_class_channel_time/S05_generator-seed2.npz,90.44507808983326,Additive augmentation with Gaussian class-channel-time synthetic EEG; all 259 real training trials retained; 65 synthetic trials added; synthetic amount=25% relative to original real training size; final training size=324; final synthetic composition=20.06%; synthetic subset class-stratified and nested; validation and official test sets remain entirely real.,
success,vae_repo_90_10_seed42,gaussian_cct_add_25pct_synth,5,2,2,106,0.2068965517241379,0.5416666666666667,259,65,29,288,22,1000,real_plus_synthetic_gaussian_cct,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S05_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/gaussian/gaussian_class_channel_time/S05_generator-seed2.npz,82.54731701686978,Additive augmentation with Gaussian class-channel-time synthetic EEG; all 259 real training trials retained; 65 synthetic trials added; synthetic amount=25% relative to original real training size; final training size=324; final synthetic composition=20.06%; synthetic subset class-stratified and nested; validation and official test sets remain entirely real.,
success,vae_repo_90_10_seed42,gaussian_cct_add_50pct_synth,5,2,0,67,0.31034482758620685,0.6979166666666667,259,131,29,288,22,1000,real_plus_synthetic_gaussian_cct,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S05_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/gaussian/gaussian_class_channel_time/S05_generator-seed2.npz,60.79102158546448,Additive augmentation with Gaussian class-channel-time synthetic EEG; all 259 real training trials retained; 131 synthetic trials added; synthetic amount=50% relative to original real training size; final training size=390; final synthetic composition=33.59%; synthetic subset class-stratified and nested; validation and official test sets remain entirely real.,
success,vae_repo_90_10_seed42,gaussian_cct_add_50pct_synth,5,2,1,54,0.27586206896551724,0.7430555555555556,259,131,29,288,22,1000,real_plus_synthetic_gaussian_cct,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S05_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/gaussian/gaussian_class_channel_time/S05_generator-seed2.npz,76.36887180060148,Additive augmentation with Gaussian class-channel-time synthetic EEG; all 259 real training trials retained; 131 synthetic trials added; synthetic amount=50% relative to original real training size; final training size=390; final synthetic composition=33.59%; synthetic subset class-stratified and nested; validation and official test sets remain entirely real.,
success,vae_repo_90_10_seed42,gaussian_cct_add_50pct_synth,5,2,2,104,0.2068965517241379,0.5868055555555556,259,131,29,288,22,1000,real_plus_synthetic_gaussian_cct,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S05_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/gaussian/gaussian_class_channel_time/S05_generator-seed2.npz,93.37583204731345,Additive augmentation with Gaussian class-channel-time synthetic EEG; all 259 real training trials retained; 131 synthetic trials added; synthetic amount=50% relative to original real training size; final training size=390; final synthetic composition=33.59%; synthetic subset class-stratified and nested; validation and official test sets remain entirely real.,
success,vae_repo_90_10_seed42,gaussian_cct_add_75pct_synth,5,2,0,84,0.31034482758620685,0.6111111111111112,259,194,29,288,22,1000,real_plus_synthetic_gaussian_cct,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S05_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/gaussian/gaussian_class_channel_time/S05_generator-seed2.npz,99.54613513872027,Additive augmentation with Gaussian class-channel-time synthetic EEG; all 259 real training trials retained; 194 synthetic trials added; synthetic amount=75% relative to original real training size; final training size=453; final synthetic composition=42.83%; synthetic subset class-stratified and nested; validation and official test sets remain entirely real.,
success,vae_repo_90_10_seed42,gaussian_cct_add_75pct_synth,5,2,1,78,0.31034482758620685,0.7326388888888888,259,194,29,288,22,1000,real_plus_synthetic_gaussian_cct,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S05_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/gaussian/gaussian_class_channel_time/S05_generator-seed2.npz,97.66736962646246,Additive augmentation with Gaussian class-channel-time synthetic EEG; all 259 real training trials retained; 194 synthetic trials added; synthetic amount=75% relative to original real training size; final training size=453; final synthetic composition=42.83%; synthetic subset class-stratified and nested; validation and official test sets remain entirely real.,
success,vae_repo_90_10_seed42,gaussian_cct_add_75pct_synth,5,2,2,48,0.31034482758620685,0.6631944444444444,259,194,29,288,22,1000,real_plus_synthetic_gaussian_cct,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S05_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/gaussian/gaussian_class_channel_time/S05_generator-seed2.npz,67.4669271633029,Additive augmentation with Gaussian class-channel-time synthetic EEG; all 259 real training trials retained; 194 synthetic trials added; synthetic amount=75% relative to original real training size; final training size=453; final synthetic composition=42.83%; synthetic subset class-stratified and nested; validation and official test sets remain entirely real.,
success,vae_repo_90_10_seed42,gaussian_cct_add_100pct_synth,5,2,0,83,0.27586206896551724,0.7222222222222222,259,259,29,288,22,1000,real_plus_synthetic_gaussian_cct,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S05_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/gaussian/gaussian_class_channel_time/S05_generator-seed2.npz,122.11277029663324,Additive augmentation with Gaussian class-channel-time synthetic EEG; all 259 real training trials retained; 259 synthetic trials added; synthetic amount=100% relative to original real training size; final training size=518; final synthetic composition=50.00%; synthetic subset class-stratified and nested; validation and official test sets remain entirely real.,
success,vae_repo_90_10_seed42,gaussian_cct_add_100pct_synth,5,2,1,89,0.24137931034482762,0.7222222222222222,259,259,29,288,22,1000,real_plus_synthetic_gaussian_cct,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S05_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/gaussian/gaussian_class_channel_time/S05_generator-seed2.npz,156.85899290442467,Additive augmentation with Gaussian class-channel-time synthetic EEG; all 259 real training trials retained; 259 synthetic trials added; synthetic amount=100% relative to original real training size; final training size=518; final synthetic composition=50.00%; synthetic subset class-stratified and nested; validation and official test sets remain entirely real.,
success,vae_repo_90_10_seed42,gaussian_cct_add_100pct_synth,5,2,2,47,0.3448275862068966,0.7013888888888888,259,259,29,288,22,1000,real_plus_synthetic_gaussian_cct,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S05_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/gaussian/gaussian_class_channel_time/S05_generator-seed2.npz,69.67202361673117,Additive augmentation with Gaussian class-channel-time synthetic EEG; all 259 real training trials retained; 259 synthetic trials added; synthetic amount=100% relative to original real training size; final training size=518; final synthetic composition=50.00%; synthetic subset class-stratified and nested; validation and official test sets remain entirely real.,
success,vae_repo_90_10_seed42,gaussian_cct_add_25pct_synth,6,0,0,35,0.3793103448275862,0.4722222222222222,259,64,29,288,22,1000,real_plus_synthetic_gaussian_cct,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S06_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/gaussian/gaussian_class_channel_time/S06_generator-seed0.npz,32.61704033240676,Additive augmentation with Gaussian class-channel-time synthetic EEG; all 259 real training trials retained; 64 synthetic trials added; synthetic amount=25% relative to original real training size; final training size=323; final synthetic composition=19.81%; synthetic subset class-stratified and nested; validation and official test sets remain entirely real.,
success,vae_repo_90_10_seed42,gaussian_cct_add_25pct_synth,6,0,1,40,0.3793103448275862,0.47916666666666663,259,64,29,288,22,1000,real_plus_synthetic_gaussian_cct,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S06_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/gaussian/gaussian_class_channel_time/S06_generator-seed0.npz,54.552870735526085,Additive augmentation with Gaussian class-channel-time synthetic EEG; all 259 real training trials retained; 64 synthetic trials added; synthetic amount=25% relative to original real training size; final training size=323; final synthetic composition=19.81%; synthetic subset class-stratified and nested; validation and official test sets remain entirely real.,
success,vae_repo_90_10_seed42,gaussian_cct_add_25pct_synth,6,0,2,67,0.3793103448275862,0.4409722222222222,259,64,29,288,22,1000,real_plus_synthetic_gaussian_cct,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S06_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/gaussian/gaussian_class_channel_time/S06_generator-seed0.npz,74.73201021552086,Additive augmentation with Gaussian class-channel-time synthetic EEG; all 259 real training trials retained; 64 synthetic trials added; synthetic amount=25% relative to original real training size; final training size=323; final synthetic composition=19.81%; synthetic subset class-stratified and nested; validation and official test sets remain entirely real.,
success,vae_repo_90_10_seed42,gaussian_cct_add_50pct_synth,6,0,0,75,0.4137931034482759,0.4722222222222222,259,130,29,288,22,1000,real_plus_synthetic_gaussian_cct,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S06_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/gaussian/gaussian_class_channel_time/S06_generator-seed0.npz,68.06987085193396,Additive augmentation with Gaussian class-channel-time synthetic EEG; all 259 real training trials retained; 130 synthetic trials added; synthetic amount=50% relative to original real training size; final training size=389; final synthetic composition=33.42%; synthetic subset class-stratified and nested; validation and official test sets remain entirely real.,
success,vae_repo_90_10_seed42,gaussian_cct_add_50pct_synth,6,0,1,77,0.3793103448275862,0.45833333333333337,259,130,29,288,22,1000,real_plus_synthetic_gaussian_cct,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S06_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/gaussian/gaussian_class_channel_time/S06_generator-seed0.npz,77.35502675175667,Additive augmentation with Gaussian class-channel-time synthetic EEG; all 259 real training trials retained; 130 synthetic trials added; synthetic amount=50% relative to original real training size; final training size=389; final synthetic composition=33.42%; synthetic subset class-stratified and nested; validation and official test sets remain entirely real.,
success,vae_repo_90_10_seed42,gaussian_cct_add_50pct_synth,6,0,2,42,0.4482758620689655,0.5,259,130,29,288,22,1000,real_plus_synthetic_gaussian_cct,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S06_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/gaussian/gaussian_class_channel_time/S06_generator-seed0.npz,59.36154516041279,Additive augmentation with Gaussian class-channel-time synthetic EEG; all 259 real training trials retained; 130 synthetic trials added; synthetic amount=50% relative to original real training size; final training size=389; final synthetic composition=33.42%; synthetic subset class-stratified and nested; validation and official test sets remain entirely real.,
success,vae_repo_90_10_seed42,gaussian_cct_add_75pct_synth,6,0,0,29,0.3793103448275862,0.5381944444444444,259,195,29,288,22,1000,real_plus_synthetic_gaussian_cct,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S06_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/gaussian/gaussian_class_channel_time/S06_generator-seed0.npz,69.02710190415382,Additive augmentation with Gaussian class-channel-time synthetic EEG; all 259 real training trials retained; 195 synthetic trials added; synthetic amount=75% relative to original real training size; final training size=454; final synthetic composition=42.95%; synthetic subset class-stratified and nested; validation and official test sets remain entirely real.,
success,vae_repo_90_10_seed42,gaussian_cct_add_75pct_synth,6,0,1,49,0.4482758620689655,0.5486111111111112,259,195,29,288,22,1000,real_plus_synthetic_gaussian_cct,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S06_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/gaussian/gaussian_class_channel_time/S06_generator-seed0.npz,71.61043890938163,Additive augmentation with Gaussian class-channel-time synthetic EEG; all 259 real training trials retained; 195 synthetic trials added; synthetic amount=75% relative to original real training size; final training size=454; final synthetic composition=42.95%; synthetic subset class-stratified and nested; validation and official test sets remain entirely real.,
success,vae_repo_90_10_seed42,gaussian_cct_add_75pct_synth,6,0,2,52,0.4137931034482759,0.48611111111111116,259,195,29,288,22,1000,real_plus_synthetic_gaussian_cct,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S06_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/gaussian/gaussian_class_channel_time/S06_generator-seed0.npz,65.85370463877916,Additive augmentation with Gaussian class-channel-time synthetic EEG; all 259 real training trials retained; 195 synthetic trials added; synthetic amount=75% relative to original real training size; final training size=454; final synthetic composition=42.95%; synthetic subset class-stratified and nested; validation and official test sets remain entirely real.,
success,vae_repo_90_10_seed42,gaussian_cct_add_100pct_synth,6,0,0,45,0.3448275862068966,0.48611111111111116,259,259,29,288,22,1000,real_plus_synthetic_gaussian_cct,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S06_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/gaussian/gaussian_class_channel_time/S06_generator-seed0.npz,100.11644597351551,Additive augmentation with Gaussian class-channel-time synthetic EEG; all 259 real training trials retained; 259 synthetic trials added; synthetic amount=100% relative to original real training size; final training size=518; final synthetic composition=50.00%; synthetic subset class-stratified and nested; validation and official test sets remain entirely real.,
success,vae_repo_90_10_seed42,gaussian_cct_add_100pct_synth,6,0,1,42,0.4482758620689655,0.48958333333333337,259,259,29,288,22,1000,real_plus_synthetic_gaussian_cct,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S06_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/gaussian/gaussian_class_channel_time/S06_generator-seed0.npz,72.36659180372953,Additive augmentation with Gaussian class-channel-time synthetic EEG; all 259 real training trials retained; 259 synthetic trials added; synthetic amount=100% relative to original real training size; final training size=518; final synthetic composition=50.00%; synthetic subset class-stratified and nested; validation and official test sets remain entirely real.,
success,vae_repo_90_10_seed42,gaussian_cct_add_100pct_synth,6,0,2,103,0.4137931034482759,0.4722222222222222,259,259,29,288,22,1000,real_plus_synthetic_gaussian_cct,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S06_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/gaussian/gaussian_class_channel_time/S06_generator-seed0.npz,136.00130085647106,Additive augmentation with Gaussian class-channel-time synthetic EEG; all 259 real training trials retained; 259 synthetic trials added; synthetic amount=100% relative to original real training size; final training size=518; final synthetic composition=50.00%; synthetic subset class-stratified and nested; validation and official test sets remain entirely real.,
success,vae_repo_90_10_seed42,gaussian_cct_add_25pct_synth,6,1,0,64,0.3448275862068966,0.4618055555555556,259,64,29,288,22,1000,real_plus_synthetic_gaussian_cct,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S06_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/gaussian/gaussian_class_channel_time/S06_generator-seed1.npz,55.062509667128325,Additive augmentation with Gaussian class-channel-time synthetic EEG; all 259 real training trials retained; 64 synthetic trials added; synthetic amount=25% relative to original real training size; final training size=323; final synthetic composition=19.81%; synthetic subset class-stratified and nested; validation and official test sets remain entirely real.,
success,vae_repo_90_10_seed42,gaussian_cct_add_25pct_synth,6,1,1,53,0.3448275862068966,0.5,259,64,29,288,22,1000,real_plus_synthetic_gaussian_cct,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S06_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/gaussian/gaussian_class_channel_time/S06_generator-seed1.npz,60.98067903518677,Additive augmentation with Gaussian class-channel-time synthetic EEG; all 259 real training trials retained; 64 synthetic trials added; synthetic amount=25% relative to original real training size; final training size=323; final synthetic composition=19.81%; synthetic subset class-stratified and nested; validation and official test sets remain entirely real.,
success,vae_repo_90_10_seed42,gaussian_cct_add_25pct_synth,6,1,2,66,0.4137931034482759,0.48611111111111116,259,64,29,288,22,1000,real_plus_synthetic_gaussian_cct,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S06_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/gaussian/gaussian_class_channel_time/S06_generator-seed1.npz,52.978442288935184,Additive augmentation with Gaussian class-channel-time synthetic EEG; all 259 real training trials retained; 64 synthetic trials added; synthetic amount=25% relative to original real training size; final training size=323; final synthetic composition=19.81%; synthetic subset class-stratified and nested; validation and official test sets remain entirely real.,
success,vae_repo_90_10_seed42,gaussian_cct_add_50pct_synth,6,1,0,46,0.3448275862068966,0.4652777777777778,259,130,29,288,22,1000,real_plus_synthetic_gaussian_cct,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S06_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/gaussian/gaussian_class_channel_time/S06_generator-seed1.npz,45.646951131522655,Additive augmentation with Gaussian class-channel-time synthetic EEG; all 259 real training trials retained; 130 synthetic trials added; synthetic amount=50% relative to original real training size; final training size=389; final synthetic composition=33.42%; synthetic subset class-stratified and nested; validation and official test sets remain entirely real.,
success,vae_repo_90_10_seed42,gaussian_cct_add_50pct_synth,6,1,1,72,0.4137931034482759,0.4618055555555556,259,130,29,288,22,1000,real_plus_synthetic_gaussian_cct,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S06_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/gaussian/gaussian_class_channel_time/S06_generator-seed1.npz,74.97915258258581,Additive augmentation with Gaussian class-channel-time synthetic EEG; all 259 real training trials retained; 130 synthetic trials added; synthetic amount=50% relative to original real training size; final training size=389; final synthetic composition=33.42%; synthetic subset class-stratified and nested; validation and official test sets remain entirely real.,
success,vae_repo_90_10_seed42,gaussian_cct_add_50pct_synth,6,1,2,61,0.4482758620689655,0.48263888888888884,259,130,29,288,22,1000,real_plus_synthetic_gaussian_cct,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S06_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/gaussian/gaussian_class_channel_time/S06_generator-seed1.npz,57.76247210428119,Additive augmentation with Gaussian class-channel-time synthetic EEG; all 259 real training trials retained; 130 synthetic trials added; synthetic amount=50% relative to original real training size; final training size=389; final synthetic composition=33.42%; synthetic subset class-stratified and nested; validation and official test sets remain entirely real.,
success,vae_repo_90_10_seed42,gaussian_cct_add_75pct_synth,6,1,0,72,0.4137931034482759,0.5243055555555556,259,195,29,288,22,1000,real_plus_synthetic_gaussian_cct,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S06_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/gaussian/gaussian_class_channel_time/S06_generator-seed1.npz,84.75904450193048,Additive augmentation with Gaussian class-channel-time synthetic EEG; all 259 real training trials retained; 195 synthetic trials added; synthetic amount=75% relative to original real training size; final training size=454; final synthetic composition=42.95%; synthetic subset class-stratified and nested; validation and official test sets remain entirely real.,
